word,POS,signal,biasType,biasValue,derogatory,colloquial,forms,,
популист,N,FALSE,,negative,FALSE,FALSE,FALSE,0,0
прочувствен,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0
невъзнаграден,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
цвъртящ,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
неопорочен,A,FALSE,,,FALSE,FALSE,FALSE,0.125,0.625
отслабвам,V,TRUE,appearance,neutral,FALSE,FALSE,FALSE,0,0
призван,A,FALSE,religion,positive,FALSE,FALSE,FALSE,0,0
припадък,N,FALSE,,,FALSE,FALSE,FALSE,0,0.75
прислужник,N,FALSE,,negative,TRUE,TRUE,FALSE,0,0
малдон,N,FALSE,,,FALSE,FALSE,FALSE,0,0.75
простовато,Adv,FALSE,,negative,FALSE,FALSE,FALSE,0,0
справедливо,Adv,FALSE,,positive,FALSE,FALSE,FALSE,0,0
рус,A,TRUE,appearance,neutral,FALSE,FALSE,FALSE,0,0
светлокож,A,TRUE,race_ethnicity,neutral,FALSE,FALSE,FALSE,0,0
неономатопеичен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
прям,A,FALSE,,positive,FALSE,FALSE,FALSE,0.75,0
ентусиазъм,N,FALSE,,,FALSE,FALSE,FALSE,0.375,0.625
неизметен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
млечнобял,A,FALSE,appearance,positive,FALSE,FALSE,FALSE,0,0
нелюбезно,Adv,FALSE,,,FALSE,FALSE,FALSE,0.625,0.125
лесен,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0.25
неизлечимост,N,FALSE,,,FALSE,FALSE,FALSE,0.25,0.625
безшумен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
магнитен,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0
звънък,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0
нехармоничен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
дискомфорт,N,FALSE,,,FALSE,FALSE,FALSE,0,0.75
финес,N,FALSE,,,FALSE,FALSE,FALSE,0.75,0
агамаглобулинемия,N,TRUE,disability,,FALSE,FALSE,FALSE,0,0.625
нефиксиран,A,FALSE,,,FALSE,FALSE,FALSE,0.125,0.625
онеправдая,V,FALSE,,,FALSE,FALSE,FALSE,0,0.75
иновативен,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0
външен вид,N,TRUE,appearance,neutral,FALSE,FALSE,FALSE,0,0
нещавен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
вулгарен,A,FALSE,,negative,TRUE,FALSE,FALSE,0.25,0.75
изправителен,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0
незвучен,A,FALSE,,,FALSE,FALSE,FALSE,0.125,0.625
колит на Крон,N,TRUE,disability,,FALSE,FALSE,FALSE,0,0.625
справедлива,A,FALSE,,,FALSE,FALSE,FALSE,0.25,0.625
креативен,A,FALSE,,positive,TRUE,FALSE,FALSE,0,0
онеправдан,N,FALSE,,,FALSE,FALSE,FALSE,0,0.75
немощност,N,FALSE,,,FALSE,FALSE,FALSE,0.125,0.625
изпитващ фобия,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
решение по съкратената процедура,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
схватлив,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0
реабилитиращ,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0
хитрост,N,FALSE,,,FALSE,FALSE,FALSE,0.75,0
скрофулозен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.875
Болест на Къшинг,N,TRUE,disability,,FALSE,FALSE,FALSE,0,0.75
консервиран,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
неактивен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
антифеминист,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
прахосан,A,FALSE,,,FALSE,FALSE,FALSE,0.25,0.75
реализуем,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0
нефункционален,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
лептоспироза при кучета,N,FALSE,,,FALSE,FALSE,FALSE,0.125,0.625
непредприемчив,A,FALSE,,,FALSE,FALSE,FALSE,0.25,0.625
реалист,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
неубеден,A,FALSE,,,FALSE,FALSE,FALSE,0.125,0.625
добър дух,N,FALSE,,,FALSE,FALSE,FALSE,0.75,0
чужденец,N,TRUE,race_ethnicity,neutral,FALSE,FALSE,FALSE,0,0
атаксия,N,TRUE,disability,,FALSE,FALSE,FALSE,0,0.625
мърла,N,FALSE,,,TRUE,TRUE,FALSE,0,0.75
неензимен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
отцепник,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
теорема,N,FALSE,,,FALSE,FALSE,FALSE,0.625,0
за съжаление,Adv,FALSE,,,FALSE,FALSE,FALSE,0,0.875
синдром на внезапна смърт при новородено,N,TRUE,disability,,FALSE,FALSE,FALSE,0.625,0.25
реабилитиран,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0
тривиалност,N,FALSE,,,FALSE,FALSE,FALSE,0.25,0.625
младеж,N,TRUE,gender,neutral,FALSE,FALSE,FALSE,0,0
страхувам се,V,FALSE,,,FALSE,FALSE,FALSE,0,0.625
прославям,V,FALSE,,positive,TRUE,FALSE,FALSE,0,0
раздразнителен,A,FALSE,,negative,TRUE,FALSE,FALSE,0,0.75
разпокъсан,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
любя,V,FALSE,,,FALSE,FALSE,FALSE,0.625,0
отвратителен,A,FALSE,,negative,TRUE,FALSE,FALSE,0,0.875
разрушителност,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
помакиня,N,TRUE,race_ethnicity,neutral,FALSE,FALSE,FALSE,0,0
прасе,N,FALSE,appearance,negative,TRUE,TRUE,FALSE,0,0
прозорлив,A,FALSE,,,FALSE,FALSE,FALSE,0.875,0
домосед,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
ендоцервицит,N,TRUE,disability,,FALSE,FALSE,FALSE,0,0.625
обаяние,N,FALSE,,,FALSE,FALSE,FALSE,0.625,0
непроучен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
полов,A,TRUE,gender,neutral,FALSE,FALSE,FALSE,0,0
африканец,N,TRUE,race_ethnicity,neutral,FALSE,FALSE,FALSE,0,0
болест на фон Реклингхаузен,N,TRUE,disability,,FALSE,FALSE,FALSE,0,0.625
пелагра,N,FALSE,,,FALSE,FALSE,FALSE,0,0.75
джудже,N,TRUE,appearance,neutral,FALSE,FALSE,FALSE,0,0
разстройство с дефицит на вниманието,N,TRUE,disability,,FALSE,FALSE,FALSE,0.625,0.125
ловко,Adv,FALSE,,,FALSE,FALSE,FALSE,0.625,0
непараметричен статистически факт,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
неоткрит,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
повърхностен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
хемоглобинопатия,N,TRUE,disability,,FALSE,FALSE,FALSE,0,0.625
изкусен,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0
ухаен,A,FALSE,,,FALSE,FALSE,FALSE,0.75,0.125
психопатичен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
малтретирам,V,FALSE,,,TRUE,FALSE,FALSE,0,0.75
подмокряне,N,FALSE,,,FALSE,FALSE,FALSE,0,0.75
замразен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
дебел,A,TRUE,appearance,negative,FALSE,FALSE,FALSE,0,0
кокалче,N,FALSE,appearance,negative,FALSE,FALSE,TRUE,0,0
апраксия,N,TRUE,disability,,FALSE,FALSE,FALSE,0.125,0.625
обезчувствя,V,FALSE,,,FALSE,FALSE,FALSE,0,0.875
духовна,A,TRUE,religion,neutral,FALSE,FALSE,FALSE,0,0
неделикатен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
готин,A,FALSE,,positive,FALSE,FALSE,TRUE,0,0
цяла кръв,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
отявлен,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0
грозота,N,FALSE,,,FALSE,FALSE,FALSE,0,0.75
легендарен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
перикардит,N,TRUE,disability,,FALSE,FALSE,FALSE,0,0.625
полезност,N,FALSE,,,FALSE,FALSE,FALSE,0.875,0
суетен,A,FALSE,,negative,TRUE,FALSE,FALSE,0,0
гротеска,N,FALSE,,,FALSE,FALSE,FALSE,0.625,0.25
отговорен,A,FALSE,,positive,FALSE,FALSE,FALSE,0,0
слънчева млечка,N,FALSE,,,FALSE,FALSE,FALSE,0.125,0.625
пребледнялост,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
пресен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
кинанестезия,N,FALSE,,,FALSE,FALSE,FALSE,0.125,0.625
необезпокоен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
легален,A,FALSE,,positive,FALSE,FALSE,FALSE,0,0
своенравен,A,FALSE,,negative,TRUE,FALSE,FALSE,0.125,0.875
брат,N,TRUE,gender,neutral,FALSE,FALSE,FALSE,0,0
лакей,N,FALSE,,negative,TRUE,TRUE,FALSE,0,0
вироглав,A,FALSE,,,FALSE,FALSE,FALSE,0.25,0.75
съзнателен,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0
посттравматичен синдром,N,TRUE,disability,,FALSE,FALSE,FALSE,0,0.625
леснота,N,FALSE,,,FALSE,FALSE,FALSE,0.125,0.625
синдром на остър респираторен дистрес,N,TRUE,disability,,FALSE,FALSE,FALSE,0,0.75
различаващ се,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0
флегматичен,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0
дивак,N,FALSE,,negative,TRUE,FALSE,FALSE,0,0
неработещ,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
Акация камбегеи,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
сучонг,N,FALSE,,,FALSE,FALSE,FALSE,0.125,0.75
естествена добродетел,N,FALSE,,,FALSE,FALSE,FALSE,0.75,0
спечелен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
неосвободен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
неприспособим,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
гръмък,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0.125
малцинствен,A,TRUE,race_ethnicity,neutral,FALSE,FALSE,FALSE,0,0
милостив,A,FALSE,,positive,TRUE,FALSE,FALSE,0.875,0
безчестие,N,FALSE,,negative,FALSE,FALSE,FALSE,0.125,0.75
синтетичен,A,FALSE,,,FALSE,FALSE,FALSE,0.125,0.875
гладникав,A,FALSE,appearance,negative,FALSE,FALSE,FALSE,0,0
католичка,N,TRUE,religion,neutral,FALSE,FALSE,FALSE,0,0
осъзнат,A,FALSE,,,FALSE,FALSE,FALSE,0.75,0
африканка,N,TRUE,race_ethnicity,neutral,FALSE,FALSE,FALSE,0,0
готвачка,N,TRUE,gender,neutral,FALSE,FALSE,FALSE,0,0
захлас,N,FALSE,,,FALSE,FALSE,FALSE,0.125,0.625
непреодолим,A,FALSE,,,FALSE,FALSE,FALSE,0.125,0.75
жлъчен,A,FALSE,,,FALSE,FALSE,FALSE,0.125,0.75
кардиоспазъм,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
духовит,A,FALSE,,,FALSE,FALSE,FALSE,0.875,0
рахит,N,TRUE,disability,,FALSE,FALSE,FALSE,0,0.75
диференцируем,A,FALSE,,,FALSE,FALSE,FALSE,0.75,0
крадливост,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
тежина,N,FALSE,,,FALSE,FALSE,FALSE,0.25,0.625
неубедителен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
педантичен,A,FALSE,,,FALSE,FALSE,FALSE,0.75,0
амебиаза,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
благонадеждност,N,FALSE,,,FALSE,FALSE,FALSE,0.625,0
подмолен,A,FALSE,,,FALSE,FALSE,FALSE,0.25,0.75
множествена дизостоза,N,TRUE,disability,,FALSE,FALSE,FALSE,0,0.75
костна фиброзна дисплазия,N,TRUE,disability,,FALSE,FALSE,FALSE,0,0.625
неконвертируемост,N,FALSE,,,FALSE,FALSE,FALSE,0.25,0.625
дебил,N,FALSE,,negative,TRUE,TRUE,FALSE,0,0
двуличен,A,FALSE,,negative,TRUE,FALSE,FALSE,0,0
артистичен,A,FALSE,,,FALSE,FALSE,FALSE,0.875,0
безпокойство,N,FALSE,,,FALSE,FALSE,FALSE,0.125,0.75
имам,N,TRUE,religion,neutral,FALSE,FALSE,TRUE,0,0.75
нащърбеност,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
извисяващ,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0
благоприличен,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0
безчестен,A,FALSE,,negative,TRUE,FALSE,FALSE,0,0
износен,A,FALSE,,,FALSE,FALSE,FALSE,0.75,0
фалшив,A,FALSE,,negative,TRUE,FALSE,FALSE,0,0.75
изрод,N,FALSE,,negative,TRUE,TRUE,FALSE,0,0
монах,N,TRUE,religion,neutral,FALSE,FALSE,FALSE,0,0
небезизвестен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.875
нескопосен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
доброта,N,FALSE,,,FALSE,FALSE,FALSE,0.875,0.125
неограничаван,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
осквернен,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0.25
петно,N,FALSE,,,FALSE,FALSE,FALSE,0,0.75
фагоцитен,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0
отвратително,Adv,FALSE,,negative,TRUE,FALSE,FALSE,0,0
ендартерит,N,TRUE,disability,,FALSE,FALSE,FALSE,0,0.75
цигански,A,FALSE,race_ethnicity,negative,TRUE,TRUE,FALSE,0,0
разочароващ,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0
петня,V,FALSE,,negative,FALSE,FALSE,FALSE,0,0
беззащитен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
лъжлив,A,FALSE,,,FALSE,FALSE,FALSE,0.125,0.75
искрен,A,FALSE,,positive,FALSE,FALSE,FALSE,0.75,0
звукоизолиран,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
маловажен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.875
негодност,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
незареден,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
бруталност,N,FALSE,,,FALSE,FALSE,FALSE,0.625,0.25
необорим,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
провокатор,N,FALSE,,negative,TRUE,FALSE,FALSE,0,0
въпрос на чест,N,FALSE,,,FALSE,FALSE,FALSE,0.625,0
доносник,N,FALSE,,negative,TRUE,FALSE,FALSE,0,0
незатъмнен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
аспираторна пневмония,N,TRUE,disability,,FALSE,FALSE,FALSE,0,0.75
инат,N,FALSE,,negative,FALSE,FALSE,FALSE,0,0.625
гузност,N,FALSE,,,FALSE,FALSE,FALSE,0.375,0.625
бронирана жилетка,N,FALSE,,,FALSE,FALSE,FALSE,0.625,0
кретенизъм,N,TRUE,disability,,FALSE,FALSE,FALSE,0.125,0.625
образован,A,FALSE,,positive,FALSE,FALSE,FALSE,0,0
пъпка,N,TRUE,appearance,neutral,FALSE,FALSE,FALSE,0,0
учудващ,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
лъжец,N,FALSE,,negative,TRUE,FALSE,FALSE,0,0
супер,Adv,FALSE,,positive,FALSE,FALSE,TRUE,0,0
безформеност,N,FALSE,,,FALSE,FALSE,FALSE,0.625,0
изкусност,N,FALSE,,,FALSE,FALSE,FALSE,0.75,0
изменник,N,FALSE,,negative,TRUE,FALSE,FALSE,0,0
карбонадо,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
ожулен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
стойностен,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0
гранулом,N,FALSE,,,FALSE,FALSE,FALSE,0,0.75
фиброзна дисплазия на кост,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
хедонизъм,N,FALSE,,,FALSE,FALSE,FALSE,0.75,0
квашиоркор,N,FALSE,,,FALSE,FALSE,FALSE,0,0.75
нужен,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0
идол,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
обсебващ,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0
разпиляност,N,FALSE,,,FALSE,FALSE,FALSE,0.625,0
загуба на обонянието,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
доктринерски,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
обожание,N,FALSE,,,FALSE,FALSE,FALSE,0.125,0.625
безкомпромисност,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
стеноза на носните пътища,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
прекрасен,A,FALSE,,positive,TRUE,FALSE,FALSE,0.75,0
достоен за порицание,A,FALSE,,,FALSE,FALSE,FALSE,0,0.875
омаловажавам,V,FALSE,,negative,TRUE,FALSE,FALSE,0,0
всеотдайност,N,FALSE,,,FALSE,FALSE,FALSE,0.25,0.75
повреден от буря,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
духовен,A,TRUE,religion,neutral,FALSE,FALSE,FALSE,0,0
кретен,N,FALSE,,negative,TRUE,TRUE,FALSE,0,0
компетентен,A,FALSE,,,FALSE,FALSE,FALSE,0.75,0
имунокомпетентен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
вероломен,A,FALSE,,negative,TRUE,FALSE,FALSE,0,0
вярност,N,FALSE,,,FALSE,FALSE,FALSE,0.625,0.25
ксеродерма,N,FALSE,,,FALSE,FALSE,FALSE,0.125,0.625
гигантскоклетъчен артериит,N,TRUE,disability,,FALSE,FALSE,FALSE,0,0.625
злочест,A,FALSE,,,FALSE,FALSE,FALSE,0.125,0.875
дисхармония,N,FALSE,,,FALSE,FALSE,FALSE,0,0.75
обожаващо,Adv,FALSE,,,FALSE,FALSE,FALSE,0.75,0.125
клисав,A,FALSE,,,FALSE,FALSE,FALSE,0.125,0.625
кичест,A,FALSE,,negative,FALSE,FALSE,FALSE,0,0
неетичен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
Дикенсов,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
непредсказуем,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
казуистика,N,FALSE,,,FALSE,FALSE,FALSE,0,0.75
остроумен,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0
излъгвам,V,FALSE,,negative,FALSE,FALSE,FALSE,0,0
неизползван,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
доверителен,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0.125
елфически,A,FALSE,,,FALSE,FALSE,FALSE,0.75,0
безвкусица,N,FALSE,,,FALSE,FALSE,FALSE,0.125,0.75
неотменяем,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
осакатявам,V,TRUE,disability,negative,FALSE,FALSE,FALSE,0,0
недействителност,N,FALSE,,,FALSE,FALSE,FALSE,0.25,0.625
мъгляв,A,FALSE,,,FALSE,FALSE,FALSE,0.125,0.75
аносмия,N,TRUE,disability,,FALSE,FALSE,FALSE,0,0.625
нервен срив,N,FALSE,,,FALSE,FALSE,FALSE,0,0.875
късметлийски,A,FALSE,,,FALSE,FALSE,FALSE,0.875,0
въодушевление,N,FALSE,,,FALSE,FALSE,FALSE,0.625,0
госпожица,N,TRUE,gender,neutral,FALSE,FALSE,FALSE,0,0
изповедник,N,FALSE,religion,positive,FALSE,FALSE,FALSE,0,0
нежелателен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
авгиев,A,FALSE,,,FALSE,FALSE,FALSE,0.222,0.778
нелогичност,N,FALSE,,,FALSE,FALSE,FALSE,0.25,0.75
въшлив,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
непресован,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
поривист,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
грешник,N,FALSE,religion,negative,FALSE,FALSE,FALSE,0,0
късоглед,A,FALSE,,,FALSE,FALSE,FALSE,0.125,0.625
атеистка,N,TRUE,religion,neutral,FALSE,FALSE,FALSE,0,0
неадаптиран,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
маточно кървене,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
умел,A,FALSE,,,FALSE,FALSE,FALSE,0.75,0
охкане,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
умен,A,FALSE,,positive,FALSE,FALSE,FALSE,0,0
навреждам,V,FALSE,,,FALSE,FALSE,FALSE,0,0.75
лукав,A,FALSE,,negative,FALSE,FALSE,FALSE,0.625,0.25
нереален,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
възпроизводимо,Adv,FALSE,,,FALSE,FALSE,FALSE,0.625,0
подходящ,A,FALSE,,,FALSE,FALSE,FALSE,0.75,0
помак,N,TRUE,race_ethnicity,neutral,FALSE,FALSE,FALSE,0,0
непоследователен,A,FALSE,,,FALSE,FALSE,FALSE,0.125,0.625
оточен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
смрадлив,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
амелодичен,A,FALSE,,,FALSE,FALSE,FALSE,0.125,0.625
опасяващ се,A,FALSE,,,FALSE,FALSE,FALSE,0.125,0.625
паразит,N,FALSE,,negative,TRUE,FALSE,FALSE,0,0
щекотлив,A,FALSE,,,FALSE,FALSE,FALSE,0,0.875
малцинство,N,TRUE,race_ethnicity,neutral,FALSE,FALSE,FALSE,0,0
неосъществим,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
безчувствен,A,FALSE,,negative,TRUE,FALSE,FALSE,0,0.75
неволя,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
побъркан,A,FALSE,,negative,TRUE,FALSE,FALSE,0,0
непреобразуваем,A,FALSE,,,FALSE,FALSE,FALSE,0.125,0.625
печалност,N,FALSE,,,FALSE,FALSE,FALSE,0,0.75
идентичност,N,FALSE,,,FALSE,FALSE,FALSE,0.625,0.125
мургав,A,FALSE,appearance,negative,FALSE,FALSE,FALSE,0,0
тлъст,A,TRUE,appearance,negative,FALSE,FALSE,FALSE,0,0
любов,N,FALSE,,,FALSE,FALSE,FALSE,0.625,0
невъзвратим,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
без завещание,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
улцеративен колит,N,TRUE,disability,,FALSE,FALSE,FALSE,0,0.625
искрено,Adv,FALSE,,,FALSE,FALSE,FALSE,0.625,0
ловък,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0
венечна болка,N,FALSE,,,FALSE,FALSE,FALSE,0,0.75
неумишлен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
заядлив,A,FALSE,,,FALSE,FALSE,FALSE,0.125,0.875
дама,N,TRUE,gender,neutral,FALSE,FALSE,FALSE,0,0
измъчвам се,V,FALSE,,,FALSE,FALSE,FALSE,0,0.75
мастоидит,N,TRUE,disability,,FALSE,FALSE,FALSE,0,0.625
син,N,TRUE,gender,neutral,FALSE,FALSE,FALSE,0,0
психоневротичен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
морализъм,N,FALSE,,,FALSE,FALSE,FALSE,0.75,0.125
курва,N,FALSE,gender,negative,TRUE,TRUE,FALSE,0,0
мрачен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
незасегнат,A,FALSE,,,FALSE,FALSE,FALSE,0.125,0.625
регент,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
евреин,N,TRUE,religion,neutral,FALSE,FALSE,FALSE,0,0
сръдливост,N,FALSE,,,FALSE,FALSE,FALSE,0,0.75
дребен,A,TRUE,appearance,neutral,FALSE,FALSE,FALSE,0,0.75
ксенофобски настроен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
предупредителен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
натурализираност,N,FALSE,,,FALSE,FALSE,FALSE,0.625,0
отчаяност,N,FALSE,,,FALSE,FALSE,FALSE,0.25,0.625
погрешен,A,FALSE,,,FALSE,FALSE,FALSE,0.125,0.75
скъпота,N,FALSE,,,FALSE,FALSE,FALSE,0.625,0
бъбречна поликистоза,N,TRUE,disability,,FALSE,FALSE,FALSE,0,0.625
самоиндуциран,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
изгубен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
родилна болка,N,FALSE,,,FALSE,FALSE,FALSE,0,0.75
добро състояние,N,FALSE,,,FALSE,FALSE,FALSE,0.625,0
ядосан,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
смекчен,A,FALSE,,,FALSE,FALSE,FALSE,0.125,0.75
назъбеност,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
прекрасно,Adv,FALSE,,positive,TRUE,FALSE,FALSE,0.625,0
несдържан,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
задълбочен,A,FALSE,,,FALSE,FALSE,FALSE,0.875,0
осъдителен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
нездрав,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
блюдолизец,N,FALSE,,,FALSE,FALSE,FALSE,0.625,0
феминизъм,N,TRUE,gender,neutral,FALSE,FALSE,FALSE,0,0
благодетелност,N,FALSE,,,FALSE,FALSE,FALSE,0.75,0
незадължителен,A,FALSE,,,FALSE,FALSE,FALSE,0.125,0.625
Достоевски,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
живописен,A,FALSE,,,FALSE,FALSE,FALSE,0.75,0
